Iteration,Classes_Dep_Var,Num_Ind_Vars,Num_Categorical_Vars,Classes_Ind_Vars,Sample_Size,Model,Hyperparameter_1,Hyperparameter_2,Hyperparameter_3,Misclassification,Accuracy,Precision,Recall,F1_Score
1,2,3,0,2,100,RandomForest,f_test,0.05,0.1,0.16666666666666663,0.8333333333333334,0.8348214285714285,0.8333333333333334,0.8331479421579533
1,2,3,0,2,100,RandomForest,f_test,0.05,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,100,RandomForest,f_test,0.1,0.1,0.30000000000000004,0.7,0.8125,0.7,0.6703296703296703
1,2,3,0,2,100,RandomForest,f_test,0.1,0.2,0.43333333333333335,0.5666666666666667,0.7678571428571428,0.5666666666666667,0.46648426812585503
1,2,3,0,2,100,ANN,1,3.0,SGD,0.2666666666666667,0.7333333333333333,0.7777777777777778,0.7333333333333333,0.7222222222222221
1,2,3,0,2,100,ANN,1,3.0,Adam,0.09999999999999998,0.9,0.9017857142857143,0.9,0.899888765294772
1,2,3,0,2,100,ANN,1,3.0,RMSprop,0.16666666666666663,0.8333333333333334,0.8472222222222221,0.8333333333333334,0.8316498316498316
1,2,3,0,2,100,ANN,1,15.0,SGD,0.09999999999999998,0.9,0.9017857142857143,0.9,0.899888765294772
1,2,3,0,2,100,ANN,1,15.0,Adam,0.16666666666666663,0.8333333333333334,0.8472222222222221,0.8333333333333334,0.8316498316498316
1,2,3,0,2,100,ANN,1,15.0,RMSprop,0.23333333333333328,0.7666666666666667,0.8,0.7666666666666667,0.7599999999999999
1,2,3,0,2,100,ANN,2,3.0,SGD,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,100,ANN,2,3.0,Adam,0.1333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667
1,2,3,0,2,100,ANN,2,3.0,RMSprop,0.23333333333333328,0.7666666666666667,0.8,0.7666666666666667,0.7599999999999999
1,2,3,0,2,100,ANN,2,15.0,SGD,0.2666666666666667,0.7333333333333333,0.7777777777777778,0.7333333333333333,0.7222222222222221
1,2,3,0,2,100,ANN,2,15.0,Adam,0.16666666666666663,0.8333333333333334,0.8348214285714285,0.8333333333333334,0.8331479421579533
1,2,3,0,2,100,ANN,2,15.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,500,LogisticRegression,logit,,,0.18000000000000005,0.82,0.8246753246753248,0.82,0.8193496587715776
1,2,3,0,2,500,LogisticRegression,probit,,,0.18000000000000005,0.82,0.8246753246753248,0.82,0.8193496587715776
1,2,3,0,2,500,DecisionTree,entropy,0.05,0.1,0.31999999999999995,0.68,0.6832579185520363,0.68,0.6785714285714285
1,2,3,0,2,500,DecisionTree,entropy,0.05,0.2,0.31999999999999995,0.68,0.6832579185520363,0.68,0.6785714285714285
1,2,3,0,2,500,DecisionTree,entropy,0.1,0.1,0.31333333333333335,0.6866666666666666,0.6893939393939393,0.6866666666666666,0.6855345911949685
1,2,3,0,2,500,DecisionTree,entropy,0.1,0.2,0.31333333333333335,0.6866666666666666,0.6893939393939393,0.6866666666666666,0.6855345911949685
1,2,3,0,2,500,DecisionTree,gini,0.05,0.1,0.31999999999999995,0.68,0.68,0.68,0.68
1,2,3,0,2,500,DecisionTree,gini,0.05,0.2,0.31999999999999995,0.68,0.68,0.68,0.68
1,2,3,0,2,500,DecisionTree,gini,0.1,0.1,0.31999999999999995,0.68,0.68,0.68,0.68
1,2,3,0,2,500,DecisionTree,gini,0.1,0.2,0.31999999999999995,0.68,0.68,0.68,0.68
1,2,3,0,2,500,DecisionTree,f_test,0.05,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,500,DecisionTree,f_test,0.05,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,500,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,500,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,500,RandomForest,entropy,0.05,0.1,0.30666666666666664,0.6933333333333334,0.7003131331736968,0.6933333333333334,0.6906384505021521
1,2,3,0,2,500,RandomForest,entropy,0.05,0.2,0.33333333333333337,0.6666666666666666,0.6768534238822863,0.6666666666666666,0.6617965367965367
1,2,3,0,2,500,RandomForest,entropy,0.1,0.1,0.38,0.62,0.7093672456575683,0.62,0.5746057017762077
1,2,3,0,2,500,RandomForest,entropy,0.1,0.2,0.2466666666666667,0.7533333333333333,0.7670539730134933,0.7533333333333333,0.7501238125253253
1,2,3,0,2,500,RandomForest,gini,0.05,0.1,0.32666666666666666,0.6733333333333333,0.6771438953488372,0.6733333333333333,0.6715670941507663
1,2,3,0,2,500,RandomForest,gini,0.05,0.2,0.29333333333333333,0.7066666666666667,0.7090451357669484,0.7066666666666667,0.7058299162060974
1,2,3,0,2,500,RandomForest,gini,0.1,0.1,0.4066666666666666,0.5933333333333334,0.6628411910669976,0.5933333333333334,0.5447534703219066
1,2,3,0,2,500,RandomForest,gini,0.1,0.2,0.33333333333333337,0.6666666666666666,0.669683257918552,0.6666666666666666,0.6651785714285715
1,2,3,0,2,500,RandomForest,f_test,0.05,0.1,0.26,0.74,0.7564589665653495,0.74,0.7357604227833235
1,2,3,0,2,500,RandomForest,f_test,0.05,0.2,0.33333333333333337,0.6666666666666666,0.6667852695249956,0.6666666666666666,0.6666073968705547
1,2,3,0,2,500,RandomForest,f_test,0.1,0.1,0.30000000000000004,0.7,0.7083333333333334,0.7,0.696969696969697
1,2,3,0,2,500,RandomForest,f_test,0.1,0.2,0.3733333333333333,0.6266666666666667,0.6299945265462507,0.6266666666666667,0.6242619431025228
1,2,3,0,2,500,ANN,1,3.0,SGD,0.19333333333333336,0.8066666666666666,0.8080357142857143,0.8066666666666666,0.8064516129032259
1,2,3,0,2,500,ANN,1,3.0,Adam,0.19999999999999996,0.8,0.8002134851449921,0.8,0.7999644381223328
1,2,3,0,2,500,ANN,1,3.0,RMSprop,0.21333333333333337,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666
1,2,3,0,2,500,ANN,1,15.0,SGD,0.18666666666666665,0.8133333333333334,0.8135563067069916,0.8133333333333334,0.8133001422475107
1,2,3,0,2,500,ANN,1,15.0,Adam,0.18666666666666665,0.8133333333333334,0.8142271349616689,0.8133333333333334,0.813200498132005
1,2,3,0,2,500,ANN,1,15.0,RMSprop,0.18000000000000005,0.82,0.8228120516499282,0.82,0.8196071444479088
1,2,3,0,2,500,ANN,2,3.0,SGD,0.19333333333333336,0.8066666666666666,0.8080357142857143,0.8066666666666666,0.8064516129032259
1,2,3,0,2,500,ANN,2,3.0,Adam,0.19999999999999996,0.8,0.8,0.8,0.8
1,2,3,0,2,500,ANN,2,3.0,RMSprop,0.21333333333333337,0.7866666666666666,0.8003352579623767,0.7866666666666666,0.7842114727566986
1,2,3,0,2,500,ANN,2,15.0,SGD,0.19333333333333336,0.8066666666666666,0.8067211948790897,0.8066666666666666,0.8066580736921641
1,2,3,0,2,500,ANN,2,15.0,Adam,0.19333333333333336,0.8066666666666666,0.8134084302325582,0.8066666666666666,0.8056213414361678
1,2,3,0,2,500,ANN,2,15.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,1000,LogisticRegression,logit,,,0.21999999999999997,0.78,0.7801992528019925,0.78,0.7799608819345661
1,2,3,0,2,1000,LogisticRegression,probit,,,0.21999999999999997,0.78,0.7801992528019925,0.78,0.7799608819345661
1,2,3,0,2,1000,DecisionTree,entropy,0.05,0.1,0.30666666666666664,0.6933333333333334,0.6933677098150782,0.6933333333333334,0.6933197030979155
1,2,3,0,2,1000,DecisionTree,entropy,0.05,0.2,0.30666666666666664,0.6933333333333334,0.6933677098150782,0.6933333333333334,0.6933197030979155
1,2,3,0,2,1000,DecisionTree,entropy,0.1,0.1,0.29333333333333333,0.7066666666666667,0.7075892857142857,0.7066666666666667,0.7063403781979978
1,2,3,0,2,1000,DecisionTree,entropy,0.1,0.2,0.29333333333333333,0.7066666666666667,0.7075892857142857,0.7066666666666667,0.7063403781979978
1,2,3,0,2,1000,DecisionTree,gini,0.05,0.1,0.31000000000000005,0.69,0.6902113459399332,0.69,0.6899138649624895
1,2,3,0,2,1000,DecisionTree,gini,0.05,0.2,0.31000000000000005,0.69,0.6902113459399332,0.69,0.6899138649624895
1,2,3,0,2,1000,DecisionTree,gini,0.1,0.1,0.30000000000000004,0.7,0.7000355618776672,0.7,0.6999866660740478
1,2,3,0,2,1000,DecisionTree,gini,0.1,0.2,0.30000000000000004,0.7,0.7000355618776672,0.7,0.6999866660740478
1,2,3,0,2,1000,DecisionTree,f_test,0.05,0.1,0.2733333333333333,0.7266666666666667,0.7326217843459223,0.7266666666666667,0.7249060654857756
1,2,3,0,2,1000,DecisionTree,f_test,0.05,0.2,0.2733333333333333,0.7266666666666667,0.7326217843459223,0.7266666666666667,0.7249060654857756
1,2,3,0,2,1000,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,1000,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,1000,RandomForest,entropy,0.05,0.1,0.35,0.65,0.650166852057842,0.65,0.6499027507641011
1,2,3,0,2,1000,RandomForest,entropy,0.05,0.2,0.32666666666666666,0.6733333333333333,0.6753281783851826,0.6733333333333333,0.6724014975931538
1,2,3,0,2,1000,RandomForest,entropy,0.1,0.1,0.2633333333333333,0.7366666666666667,0.7423649355969231,0.7366666666666667,0.7351097003498339
1,2,3,0,2,1000,RandomForest,entropy,0.1,0.2,0.30000000000000004,0.7,0.7137158054711247,0.7,0.6951081801346041
1,2,3,0,2,1000,RandomForest,gini,0.05,0.1,0.30666666666666664,0.6933333333333334,0.6933677098150782,0.6933333333333334,0.6933197030979155
1,2,3,0,2,1000,RandomForest,gini,0.05,0.2,0.29000000000000004,0.71,0.719369515762106,0.71,0.7068700232482396
1,2,3,0,2,1000,RandomForest,gini,0.1,0.1,0.31666666666666665,0.6833333333333333,0.6833414818436375,0.6833333333333333,0.6833298147757197
1,2,3,0,2,1000,RandomForest,gini,0.1,0.2,0.36,0.64,0.64,0.64,0.64
1,2,3,0,2,1000,RandomForest,f_test,0.05,0.1,0.26,0.74,0.7415458937198067,0.74,0.7395833333333334
1,2,3,0,2,1000,RandomForest,f_test,0.05,0.2,0.31333333333333335,0.6866666666666666,0.6915708812260537,0.6866666666666666,0.6846484165324745
1,2,3,0,2,1000,RandomForest,f_test,0.1,0.1,0.33666666666666667,0.6633333333333333,0.6679999999999999,0.6633333333333333,0.660979020979021
1,2,3,0,2,1000,RandomForest,f_test,0.1,0.2,0.2533333333333333,0.7466666666666667,0.7655502392344498,0.7466666666666667,0.7420814479638009
1,2,3,0,2,1000,ANN,1,3.0,SGD,0.22333333333333338,0.7766666666666666,0.777666265221464,0.7766666666666666,0.77646548560371
1,2,3,0,2,1000,ANN,1,3.0,Adam,0.22333333333333338,0.7766666666666666,0.7772705002004365,0.7766666666666666,0.7765450078376005
1,2,3,0,2,1000,ANN,1,3.0,RMSprop,0.20999999999999996,0.79,0.7901160464185675,0.79,0.78997899789979
1,2,3,0,2,1000,ANN,1,15.0,SGD,0.22333333333333338,0.7766666666666666,0.7769744160177976,0.7766666666666666,0.7766046123923313
1,2,3,0,2,1000,ANN,1,15.0,Adam,0.22666666666666668,0.7733333333333333,0.7773268398268398,0.7733333333333333,0.7725143851197646
1,2,3,0,2,1000,ANN,1,15.0,RMSprop,0.22666666666666668,0.7733333333333333,0.7764790505304802,0.7733333333333333,0.7726867534319842
1,2,3,0,2,1000,ANN,2,3.0,SGD,0.21666666666666667,0.7833333333333333,0.7834467120181405,0.7833333333333333,0.7833116644997834
1,2,3,0,2,1000,ANN,2,3.0,Adam,0.24,0.76,0.7708333333333334,0.76,0.7575757575757575
1,2,3,0,2,1000,ANN,2,3.0,RMSprop,0.22999999999999998,0.77,0.7735131241276845,0.77,0.7692590652205417
1,2,3,0,2,1000,ANN,2,15.0,SGD,0.22666666666666668,0.7733333333333333,0.7750939345142244,0.7733333333333333,0.7729700854700855
1,2,3,0,2,1000,ANN,2,15.0,Adam,0.2366666666666667,0.7633333333333333,0.7721510265950118,0.7633333333333333,0.7614006788318716
1,2,3,0,2,1000,ANN,2,15.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,0,2,10000,LogisticRegression,logit,,,0.22199999999999998,0.778,0.778017793138761,0.778,0.777996447943167
1,2,3,0,2,10000,LogisticRegression,probit,,,0.22166666666666668,0.7783333333333333,0.7783483022864784,0.7783333333333333,0.7783303531080807
1,2,3,0,2,10000,DecisionTree,entropy,0.05,0.1,0.2493333333333333,0.7506666666666667,0.7514180154381359,0.7506666666666667,0.7504802476872722
1,2,3,0,2,10000,DecisionTree,entropy,0.05,0.2,0.2493333333333333,0.7506666666666667,0.7514180154381359,0.7506666666666667,0.7504802476872722
1,2,3,0,2,10000,DecisionTree,entropy,0.1,0.1,0.2446666666666667,0.7553333333333333,0.7561754103711578,0.7553333333333333,0.7551321063398321
1,2,3,0,2,10000,DecisionTree,entropy,0.1,0.2,0.2446666666666667,0.7553333333333333,0.7561754103711578,0.7553333333333333,0.7551321063398321
1,2,3,0,2,10000,DecisionTree,gini,0.05,0.1,0.244,0.756,0.7560113782834793,0.756,0.755997288858765
1,2,3,0,2,10000,DecisionTree,gini,0.05,0.2,0.244,0.756,0.7560113782834793,0.756,0.755997288858765
1,2,3,0,2,10000,DecisionTree,gini,0.1,0.1,0.2393333333333333,0.7606666666666667,0.7612355797069174,0.7606666666666667,0.7605362919811898
1,2,3,0,2,10000,DecisionTree,gini,0.1,0.2,0.2393333333333333,0.7606666666666667,0.7612355797069174,0.7606666666666667,0.7605362919811898
1,2,3,0,2,10000,DecisionTree,f_test,0.05,0.1,0.397,0.603,0.6305428611502756,0.603,0.5808934816092236
1,2,3,0,2,10000,DecisionTree,f_test,0.05,0.2,0.397,0.603,0.6305428611502756,0.603,0.5808934816092236
1,2,3,0,2,10000,DecisionTree,f_test,0.1,0.1,0.397,0.603,0.6305428611502756,0.603,0.5808934816092236
1,2,3,0,2,10000,DecisionTree,f_test,0.1,0.2,0.397,0.603,0.6305428611502756,0.603,0.5808934816092236
1,2,3,0,2,10000,RandomForest,entropy,0.05,0.1,0.267,0.733,0.733157614547434,0.733,0.7329548693729241
1,2,3,0,2,10000,RandomForest,entropy,0.05,0.2,0.28833333333333333,0.7116666666666667,0.7122856917437916,0.7116666666666667,0.711456318322724
1,2,3,0,2,10000,RandomForest,entropy,0.1,0.1,0.30533333333333335,0.6946666666666667,0.6946791261307391,0.6946666666666667,0.6946617812551668
1,2,3,0,2,10000,RandomForest,entropy,0.1,0.2,0.2556666666666667,0.7443333333333333,0.7447119298790706,0.7443333333333333,0.7442344088863705
1,2,3,0,2,10000,RandomForest,gini,0.05,0.1,0.344,0.656,0.6562669734426282,0.656,0.6558530109971414
1,2,3,0,2,10000,RandomForest,gini,0.05,0.2,0.2533333333333333,0.7466666666666667,0.7478125519066832,0.7466666666666667,0.7463734744030767
1,2,3,0,2,10000,RandomForest,gini,0.1,0.1,0.2526666666666667,0.7473333333333333,0.7477036778543564,0.7473333333333333,0.7472388568349324
1,2,3,0,2,10000,RandomForest,gini,0.1,0.2,0.29233333333333333,0.7076666666666667,0.7108742990601483,0.7076666666666667,0.7065507443584075
1,2,3,0,2,10000,RandomForest,f_test,0.05,0.1,0.2553333333333333,0.7446666666666667,0.744667101630403,0.7446666666666667,0.7446665531851347
1,2,3,0,2,10000,RandomForest,f_test,0.05,0.2,0.29733333333333334,0.7026666666666667,0.7175223819082438,0.7026666666666667,0.6975018810047459
1,2,3,0,2,10000,RandomForest,f_test,0.1,0.1,0.2513333333333333,0.7486666666666667,0.756615591220307,0.7486666666666667,0.7467051513587891
1,2,3,0,2,10000,RandomForest,f_test,0.1,0.2,0.2486666666666667,0.7513333333333333,0.7519137425962751,0.7513333333333333,0.7511900187841529
1,2,3,0,2,10000,ANN,1,3.0,SGD,0.22133333333333338,0.7786666666666666,0.7787162162162162,0.7786666666666666,0.7786568291924086
1,2,3,0,2,10000,ANN,1,3.0,Adam,0.22199999999999998,0.778,0.7784162632486972,0.778,0.7779169903061545
1,2,3,0,2,10000,ANN,1,3.0,RMSprop,0.22766666666666668,0.7723333333333333,0.7724816844726574,0.7723333333333333,0.7723023411519901
1,2,3,0,2,10000,ANN,1,15.0,SGD,0.22333333333333338,0.7766666666666666,0.7766907695070325,0.7766666666666666,0.77666180285704
1,2,3,0,2,10000,ANN,1,15.0,Adam,0.22399999999999998,0.776,0.7764132685490661,0.776,0.7759162424710747
1,2,3,0,2,10000,ANN,1,15.0,RMSprop,0.22299999999999998,0.777,0.77802324912266,0.777,0.7767946262555578
1,2,3,0,2,10000,ANN,2,3.0,SGD,0.22933333333333328,0.7706666666666667,0.7736262077294687,0.7706666666666667,0.7700448679897108
1,2,3,0,2,10000,ANN,2,3.0,Adam,0.23399999999999999,0.766,0.7734754827059315,0.766,0.7643898928857831
1,2,3,0,2,10000,ANN,2,3.0,RMSprop,0.23333333333333328,0.7666666666666667,0.7673896883840571,0.7666666666666667,0.7665088266334709
1,2,3,0,2,10000,ANN,2,15.0,SGD,0.22199999999999998,0.778,0.7795585700903169,0.778,0.777690149470551
1,2,3,0,2,10000,ANN,2,15.0,Adam,0.24,0.76,0.7644230334610399,0.76,0.7589921587652543
1,2,3,0,2,10000,ANN,2,15.0,RMSprop,0.242,0.758,0.7688998867887471,0.758,0.7555225195413611
1,2,3,1,2,100,LogisticRegression,logit,,,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,LogisticRegression,probit,,,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,DecisionTree,entropy,0.05,0.1,0.16666666666666663,0.8333333333333334,0.8472222222222221,0.8333333333333334,0.8316498316498316
1,2,3,1,2,100,DecisionTree,entropy,0.05,0.2,0.16666666666666663,0.8333333333333334,0.8472222222222221,0.8333333333333334,0.8316498316498316
1,2,3,1,2,100,DecisionTree,entropy,0.1,0.1,0.16666666666666663,0.8333333333333334,0.8472222222222221,0.8333333333333334,0.8316498316498316
1,2,3,1,2,100,DecisionTree,entropy,0.1,0.2,0.16666666666666663,0.8333333333333334,0.8472222222222221,0.8333333333333334,0.8316498316498316
1,2,3,1,2,100,DecisionTree,gini,0.05,0.1,0.23333333333333328,0.7666666666666667,0.7777777777777779,0.7666666666666667,0.7643097643097643
1,2,3,1,2,100,DecisionTree,gini,0.05,0.2,0.23333333333333328,0.7666666666666667,0.7777777777777779,0.7666666666666667,0.7643097643097643
1,2,3,1,2,100,DecisionTree,gini,0.1,0.1,0.23333333333333328,0.7666666666666667,0.7777777777777779,0.7666666666666667,0.7643097643097643
1,2,3,1,2,100,DecisionTree,gini,0.1,0.2,0.23333333333333328,0.7666666666666667,0.7777777777777779,0.7666666666666667,0.7643097643097643
1,2,3,1,2,100,DecisionTree,f_test,0.05,0.1,0.5,0.5,0.5,0.5,0.4949494949494949
1,2,3,1,2,100,DecisionTree,f_test,0.05,0.2,0.5,0.5,0.5,0.5,0.4949494949494949
1,2,3,1,2,100,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.5,0.5,0.4949494949494949
1,2,3,1,2,100,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.5,0.5,0.4949494949494949
1,2,3,1,2,100,RandomForest,entropy,0.05,0.1,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,RandomForest,entropy,0.05,0.2,0.2666666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
1,2,3,1,2,100,RandomForest,entropy,0.1,0.1,0.3666666666666667,0.6333333333333333,0.7884615384615384,0.6333333333333333,0.576379974326059
1,2,3,1,2,100,RandomForest,entropy,0.1,0.2,0.2666666666666667,0.7333333333333333,0.7511961722488039,0.7333333333333333,0.7285067873303167
1,2,3,1,2,100,RandomForest,gini,0.05,0.1,0.33333333333333337,0.6666666666666666,0.6794258373205742,0.6666666666666666,0.6606334841628959
1,2,3,1,2,100,RandomForest,gini,0.05,0.2,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,RandomForest,gini,0.1,0.1,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,RandomForest,gini,0.1,0.2,0.30000000000000004,0.7,0.725,0.7,0.6914285714285714
1,2,3,1,2,100,RandomForest,f_test,0.05,0.1,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,RandomForest,f_test,0.05,0.2,0.33333333333333337,0.6666666666666666,0.6794258373205742,0.6666666666666666,0.6606334841628959
1,2,3,1,2,100,RandomForest,f_test,0.1,0.1,0.3666666666666667,0.6333333333333333,0.7083333333333334,0.6333333333333333,0.5970695970695971
1,2,3,1,2,100,RandomForest,f_test,0.1,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,1,2,100,ANN,1,3.0,SGD,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,ANN,1,3.0,Adam,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,3,1,2,100,ANN,1,3.0,RMSprop,0.3666666666666667,0.6333333333333333,0.638888888888889,0.6333333333333333,0.6296296296296297
1,2,3,1,2,100,ANN,1,15.0,SGD,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,ANN,1,15.0,Adam,0.2666666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
1,2,3,1,2,100,ANN,1,15.0,RMSprop,0.30000000000000004,0.7,0.7556818181818182,0.7,0.6827262044653349
1,2,3,1,2,100,ANN,2,3.0,SGD,0.19999999999999996,0.8,0.8054298642533937,0.8,0.7991071428571428
1,2,3,1,2,100,ANN,2,3.0,Adam,0.2666666666666667,0.7333333333333333,0.7375565610859728,0.7333333333333333,0.7321428571428572
1,2,3,1,2,100,ANN,2,3.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,1,2,100,ANN,2,15.0,SGD,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,ANN,2,15.0,Adam,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,2,100,ANN,2,15.0,RMSprop,0.5333333333333333,0.4666666666666667,0.2413793103448276,0.4666666666666667,0.3181818181818182
1,2,3,1,2,500,LogisticRegression,logit,,,0.24,0.76,0.7616747181964574,0.76,0.7596153846153846
1,2,3,1,2,500,LogisticRegression,probit,,,0.24,0.76,0.7616747181964574,0.76,0.7596153846153846
1,2,3,1,2,500,DecisionTree,entropy,0.05,0.1,0.31333333333333335,0.6866666666666666,0.6907703488372092,0.6866666666666666,0.6849725188793064
1,2,3,1,2,500,DecisionTree,entropy,0.05,0.2,0.31333333333333335,0.6866666666666666,0.6907703488372092,0.6866666666666666,0.6849725188793064
1,2,3,1,2,500,DecisionTree,entropy,0.1,0.1,0.29333333333333333,0.7066666666666667,0.7068137342109945,0.7066666666666667,0.7066145092460882
1,2,3,1,2,500,DecisionTree,entropy,0.1,0.2,0.29333333333333333,0.7066666666666667,0.7068137342109945,0.7066666666666667,0.7066145092460882
1,2,3,1,2,500,DecisionTree,gini,0.05,0.1,0.31999999999999995,0.68,0.6801280910869951,0.68,0.6799431009957326
1,2,3,1,2,500,DecisionTree,gini,0.05,0.2,0.31999999999999995,0.68,0.6801280910869951,0.68,0.6799431009957326
1,2,3,1,2,500,DecisionTree,gini,0.1,0.1,0.29333333333333333,0.7066666666666667,0.7068137342109945,0.7066666666666667,0.7066145092460882
1,2,3,1,2,500,DecisionTree,gini,0.1,0.2,0.29333333333333333,0.7066666666666667,0.7068137342109945,0.7066666666666667,0.7066145092460882
1,2,3,1,2,500,DecisionTree,f_test,0.05,0.1,0.38,0.62,0.6585996240601504,0.62,0.5953811935071696
1,2,3,1,2,500,DecisionTree,f_test,0.05,0.2,0.38,0.62,0.6585996240601504,0.62,0.5953811935071696
